BETA	MAF	P	study	gene
-0.034	0.2407	4.775e-09	MTAG 5e-8	no
0.0531	0.2762	2.836e-22	MTAG 5e-8	no
-0.0305	0.2926	1.151e-08	MTAG 5e-8	no
0.0411	0.1372	3.475e-08	MTAG 5e-8	no
-0.0454	0.1068	2.121e-08	MTAG 5e-8	no
0.0582	0.109	2.867e-13	MTAG 5e-8	no
0.0401	0.3153	4.117e-14	MTAG 5e-8	no
-0.0704	0.09961	2.471e-15	MTAG 5e-8	no
0.0564	0.2214	3.283e-21	MTAG 5e-8	no
-0.0428	0.1521	7.279e-11	MTAG 5e-8	no
0.0375	0.2059	2.083e-10	MTAG 5e-8	no
0.0682	0.06591	7.633e-15	MTAG 5e-8	no
0.0966	0.07228	2.144e-16	MTAG 5e-8	no
-0.0353	0.3164	2.558e-11	MTAG 5e-8	no
0.0873	0.3499	8.851e-62	MTAG 5e-8	no
-0.029	0.4605	5.266e-09	MTAG 5e-8	no
-0.0371	0.1832	7.818e-10	MTAG 5e-8	no
-0.0415	0.1946	9.405e-12	MTAG 5e-8	no
0.1196	0.1071	1.9e-47	MTAG 5e-8	no
-0.0371	0.2088	4.21e-09	MTAG 5e-8	no
0.0325	0.2386	3.948e-09	MTAG 5e-8	no
-0.0632	0.1542	7.68e-12	MTAG 5e-8	no
-0.0818	0.3377	2.943e-39	MTAG 5e-8	no
-0.0293	0.4839	2.841e-08	MTAG 5e-8	no
0.0361	0.4441	2.15e-08	MTAG 5e-8	no
-0.0998	0.02529	3.245e-09	MTAG 5e-8	no
0.1162	0.1334	1.398e-45	MTAG 5e-8	no
0.0584	0.1702	4.987e-17	MTAG 5e-8	no
0.0548	0.07387	5.73e-09	MTAG 5e-8	no
-0.0602	0.1282	3.349e-11	MTAG 5e-8	no
-0.0598	0.1075	1.239e-10	MTAG 5e-8	no
-0.0491	0.1919	1.378e-15	MTAG 5e-8	no
0.0708	0.1903	5.504e-09	MTAG 5e-8	no
-0.0567	0.09631	4.852e-12	MTAG 5e-8	no
-0.0718	0.3967	7.962e-46	MTAG 5e-8	no
-0.0588	0.2491	2.585e-24	MTAG 5e-8	no
0.0565	0.2326	3.274e-21	MTAG 5e-8	no
-0.0281	0.4759	1.539e-08	MTAG 5e-8	no
0.0321	0.2721	2.502e-09	MTAG 5e-8	no
0.0446	0.2971	6.171e-17	MTAG 5e-8	no
0.0607	0.1538	1.172e-18	MTAG 5e-8	no
-0.1045	0.1032	1.464e-36	MTAG 5e-8	no
0.0401	0.1705	5.471e-10	MTAG 5e-8	no
-0.0414	0.4893	1.325e-16	MTAG 5e-8	no
0.0501	0.3579	3.613e-22	MTAG 5e-8	no
-0.0669	0.2247	4.762e-19	MTAG 5e-8	no
0.0409	0.4316	9.125e-14	MTAG 5e-8	no
0.0855	0.3655	5.326e-44	MTAG 5e-8	no
0.0587	0.1541	5.899e-18	MTAG 5e-8	no
0.0654	0.4406	1.106e-40	MTAG 5e-8	no
-0.1375	0.4453	3.55e-109	MTAG 5e-8	no
-0.0667	0.1776	3.461e-12	MTAG 5e-8	no
0.067	0.1354	5.002e-20	MTAG 5e-8	no
0.0368	0.3083	1.005e-10	MTAG 5e-8	no
-0.0915	0.0246	3.607e-08	MTAG 5e-8	no
0.0646	0.2766	5.085e-09	MTAG 5e-8	no
0.0289	0.3606	1.953e-08	MTAG 5e-8	no
-0.0317	0.3651	1.725e-09	MTAG 5e-8	no
-0.0455	0.4301	3.028e-20	MTAG 5e-8	no
0.0523	0.1869	4.114e-17	MTAG 5e-8	no
0.033	0.2414	2.956e-08	MTAG 5e-8	no
0.0379	0.166	4.674e-08	MTAG 5e-8	no
-0.0485	0.1227	7.647e-11	MTAG 5e-8	no
-0.0693	0.09391	1.478e-08	MTAG 5e-8	no
0.0347	0.3711	6.423e-11	MTAG 5e-8	no
-0.045	0.3216	2.071e-09	MTAG 5e-8	no
0.0287	0.394	5.713e-09	MTAG 5e-8	no
0.0392	0.1691	2.368e-09	MTAG 5e-8	no
0.0473	0.1934	4.287e-13	MTAG 5e-8	no
0.0447	0.4717	5.012e-19	MTAG 5e-8	no
0.0351	0.3963	3.431e-12	MTAG 5e-8	no
0.0625	0.09321	1.195e-11	MTAG 5e-8	no
-0.0357	0.3895	1.581e-12	MTAG 5e-8	no
-0.0306	0.4454	9.053e-10	MTAG 5e-8	no
0.0661	0.1637	6.528e-16	MTAG 5e-8	no
-0.0408	0.1947	6.773e-11	MTAG 5e-8	no
-0.047	0.3234	1.468e-18	MTAG 5e-8	no
-0.1611	0.01435	2.804e-09	MTAG 5e-8	no
0.0576	0.3891	2.301e-18	MTAG 5e-8	no
0.0706	0.08973	1.491e-17	MTAG 5e-8	no
-0.0758	0.05617	1.623e-13	MTAG 5e-8	no
0.0736	0.07085	2.526e-12	MTAG 5e-8	no
0.0332	0.2881	2.393e-09	MTAG 5e-8	no
-0.0683	0.1859	5.002e-09	MTAG 5e-8	no
0.0423	0.1949	3.091e-11	MTAG 5e-8	no
0.0656	0.343	2.036e-35	MTAG 5e-8	no
-0.0701	0.3159	2.375e-39	MTAG 5e-8	no
0.037	0.2056	3.994e-10	MTAG 5e-8	no
0.044	0.4594	9.996e-13	MTAG 5e-8	no
-0.045	0.1875	7.385e-12	MTAG 5e-8	no
0.0517	0.1851	4.685e-16	MTAG 5e-8	no
0.0632	0.3077	5.953e-32	MTAG 5e-8	no
-0.0459	0.1035	2.384e-08	MTAG 5e-8	no
0.0287	0.394	5.758e-09	MTAG 5e-8	no
-0.0372	0.1707	1.517e-08	MTAG 5e-8	no
-0.0351	0.368	4.693e-11	MTAG 5e-8	no
-0.0316	0.3183	1.211e-09	MTAG 5e-8	no
-0.0441	0.1948	4.73e-12	MTAG 5e-8	no
0.144	0.01292	2.831e-15	MTAG 5e-8	no
-0.0509	0.1241	2.306e-12	MTAG 5e-8	no
0.0841	0.03945	1.054e-10	MTAG 5e-8	no
-0.043	0.4625	4.029e-18	MTAG 5e-8	no
-0.0343	0.2034	2.112e-08	MTAG 5e-8	no
0.0771	0.1636	2.759e-25	MTAG 5e-8	no
0.0306	0.4554	1.017e-09	MTAG 5e-8	no
0.0655	0.1626	1.59e-19	MTAG 5e-8	no
0.0423	0.1315	4.982e-09	MTAG 5e-8	no
0.0661	0.09062	9.262e-14	MTAG 5e-8	no
-0.0313	0.4803	4.486e-10	MTAG 5e-8	no
0.0349	0.2195	4.749e-09	MTAG 5e-8	no
-0.047	0.1934	7.911e-13	MTAG 5e-8	no
-0.0469	0.127	6.14e-11	MTAG 5e-8	no
-0.0602	0.1145	1.047e-14	MTAG 5e-8	no
-0.0913	0.1475	7.14e-13	MTAG 5e-8	no
-0.0887	0.05041	1.12e-13	MTAG 5e-8	no
-0.0302	0.4547	8.537e-10	MTAG 5e-8	no
0.0365	0.3193	5.294e-12	MTAG 5e-8	no
-0.0546	0.2805	1.357e-20	MTAG 5e-8	no
-0.0294	0.2947	2.137e-08	MTAG 5e-8	no
-0.0286	0.3399	1.527e-08	MTAG 5e-8	no
0.1398	0.01234	8.712e-09	MTAG 5e-8	no
0.1549	0.0517	2.275e-44	MTAG 5e-8	no
0.0327	0.2238	1.264e-08	MTAG 5e-8	no
0.0376	0.4991	9.27e-14	MTAG 5e-8	no
0.0277	0.4679	2.477e-08	MTAG 5e-8	no
-0.0767	0.4921	2.959e-55	MTAG 5e-8	no
-0.0608	0.1754	2.263e-18	MTAG 5e-8	no
0.0496	0.186	5.436e-15	MTAG 5e-8	no
0.0406	0.1402	4.173e-08	MTAG 5e-8	no
0.0566	0.09799	2.218e-13	MTAG 5e-8	no
0.0601	0.2532	1.383e-25	MTAG 5e-8	no
0.0817	0.02661	2.452e-08	MTAG 5e-8	no
0.0992	0.008925	7.884e-09	MTAG 5e-8	no
0.0328	0.2995	1.599e-09	MTAG 5e-8	no
-0.0605	0.1538	1.843e-18	MTAG 5e-8	no
-0.2595	0.01493	3.169e-10	MTAG 5e-8	no
0.0324	0.3095	1.06e-09	MTAG 5e-8	no
0.0444	0.2396	5.542e-12	MTAG 5e-8	no
0.0605	0.1538	1.441e-18	MTAG 5e-8	no
-0.0607	0.1537	7.769e-19	MTAG 5e-8	no
0.066	0.1046	3.918e-17	MTAG 5e-8	no
-0.0361	0.2198	3.965e-10	MTAG 5e-8	no
-0.0475	0.3353	6.821e-21	MTAG 5e-8	no
-0.0405	0.2271	7.305e-13	MTAG 5e-8	no
0.0358	0.4432	1.818e-12	MTAG 5e-8	no
-0.0416	0.1126	4.563e-08	MTAG 5e-8	no
0.0537	0.4614	2.911e-27	MTAG 5e-8	no
-0.0628	0.07355	1.989e-10	MTAG 5e-8	no
0.0361	0.2149	3.657e-09	MTAG 5e-8	no
0.0715	0.05055	9.827e-09	MTAG 5e-8	no
-0.0594	0.335	8.834e-32	MTAG 5e-8	no
0.0771	0.495	1.653e-55	MTAG 5e-8	no
0.0541	0.2373	8.22e-22	MTAG 5e-8	no
-0.0381	0.1698	1.137e-08	MTAG 5e-8	no
-0.0381	0.2855	3.295e-13	MTAG 5e-8	no
0.035	0.3119	1.253e-11	MTAG 5e-8	no
-0.036	0.1744	4.727e-08	MTAG 5e-8	no
0.0352	0.4647	6.796e-09	MTAG 5e-8	no
-0.0432	0.4271	2.546e-16	MTAG 5e-8	no
-0.0398	0.2372	2.838e-12	MTAG 5e-8	no
0.0888	0.1258	1.422e-39	MTAG 5e-8	no
-0.047	0.1229	5.156e-09	MTAG 5e-8	no
-0.0764	0.06935	8.223e-14	MTAG 5e-8	no
0.0496	0.4664	5.812e-22	MTAG 5e-8	no
0.0349	0.2195	4.592e-09	MTAG 5e-8	no
0.0269	0.4593	3.499e-08	MTAG 5e-8	no
0.0522	0.09963	2.845e-09	MTAG 5e-8	no
0.0399	0.1251	1.288e-08	MTAG 5e-8	no
0.0443	0.107	3.403e-09	MTAG 5e-8	no
0.0605	0.1536	1.303e-18	MTAG 5e-8	no
0.0411	0.2041	2.622e-10	MTAG 5e-8	no
-0.0989	0.0301	1.6e-09	MTAG 5e-8	no
0.0385	0.1699	1.116e-08	MTAG 5e-8	no
-0.0361	0.2215	3.501e-10	MTAG 5e-8	no
0.0406	0.2061	9.419e-11	MTAG 5e-8	no
-0.0509	0.4531	7.726e-24	MTAG 5e-8	no
0.0403	0.204	2.88e-11	MTAG 5e-8	no
0.0623	0.1299	4.405e-15	MTAG 5e-8	no
-0.0597	0.2626	2.411e-23	MTAG 5e-8	no
0.0314	0.2985	7.109e-09	MTAG 5e-8	no
-0.0736	0.06668	1.096e-13	MTAG 5e-8	no
-0.0658	0.1873	2.443e-21	MTAG 5e-8	no
0.0519	0.2372	1.534e-18	MTAG 5e-8	no
0.0441	0.09004	3.185e-08	MTAG 5e-8	no
0.0361	0.2085	1.597e-08	MTAG 5e-8	no
-0.034	0.4036	2.836e-11	MTAG 5e-8	no
0.0368	0.3406	1.539e-12	MTAG 5e-8	no
-0.0409	0.1059	2.029e-08	MTAG 5e-8	no
0.0804	0.09482	8.575e-18	MTAG 5e-8	no
-0.1432	0.126	1.24e-59	MTAG 5e-8	no
-0.0623	0.1536	1.837e-11	MTAG 5e-8	no
-0.0496	0.07427	3.343e-08	MTAG 5e-8	no
-0.0651	0.3975	1.122e-36	MTAG 5e-8	no
0.0573	0.09492	3.798e-13	MTAG 5e-8	no
0.0295	0.3222	2.102e-08	MTAG 5e-8	no
-0.0593	0.1156	6.78e-15	MTAG 5e-8	no
0.0406	0.1819	1.811e-10	MTAG 5e-8	no
-0.061	0.1539	6.968e-19	MTAG 5e-8	no
-0.0581	0.1541	1.354e-17	MTAG 5e-8	no
-0.0288	0.4527	1.057e-08	MTAG 5e-8	no
-0.0657	0.1777	2.748e-09	MTAG 5e-8	no
-0.0695	0.212	1.027e-09	MTAG 5e-8	no
0.0404	0.2677	1.588e-13	MTAG 5e-8	no
0.041	0.138	4.113e-08	MTAG 5e-8	no
-0.0438	0.4294	1.107e-16	MTAG 5e-8	no
-0.0407	0.1617	1.191e-08	MTAG 5e-8	no
-0.0399	0.4906	1.904e-10	MTAG 5e-8	no
0.1383	0.06427	1.181e-41	MTAG 5e-8	no
-0.0298	0.3817	4.55e-09	MTAG 5e-8	no
-0.0337	0.2504	6.509e-09	MTAG 5e-8	no
-0.0268	0.4431	2.803e-08	MTAG 5e-8	no
0.0434	0.4046	6.05e-18	MTAG 5e-8	no
0.0356	0.2307	1.099e-09	MTAG 5e-8	no
-0.0282	0.4827	2.088e-08	MTAG 5e-8	no
0.0707	0.05031	3.362e-11	MTAG 5e-8	no
-0.0585	0.1541	8.098e-18	MTAG 5e-8	no
0.0576	0.1381	5.054e-11	MTAG 5e-8	no
-0.0335	0.3444	3.625e-10	MTAG 5e-8	no
-0.0673	0.06727	3.149e-12	MTAG 5e-8	no
-0.0388	0.1976	6.49e-09	MTAG 5e-8	no
-0.0822	0.02661	1.465e-08	MTAG 5e-8	no
-0.0687	0.4169	1.948e-39	MTAG 5e-8	no
-0.0603	0.1539	2.033e-18	MTAG 5e-8	no
-0.0377	0.2558	5.133e-11	MTAG 5e-8	no
-0.0604	0.1538	1.349e-18	MTAG 5e-8	no
0.0658	0.2612	9.721e-33	MTAG 5e-8	no
-0.0288	0.367	2.244e-08	MTAG 5e-8	no
-0.0558	0.09857	4.158e-11	MTAG 5e-8	no
0.052	0.1316	1.392e-13	MTAG 5e-8	no
0.0383	0.2174	2.485e-10	MTAG 5e-8	no
0.031	0.2326	1.747e-08	MTAG 5e-8	no
-0.0356	0.3876	1.728e-12	MTAG 5e-8	no
0.0285	0.374	1.825e-08	MTAG 5e-8	no
-0.0591	0.1672	2.807e-17	MTAG 5e-8	no
0.0606	0.1537	9.524e-19	MTAG 5e-8	no
-0.0335	0.2982	1.659e-08	MTAG 5e-8	no
-0.0864	0.02887	2.218e-09	MTAG 5e-8	no
0.0557	0.1464	4.599e-15	MTAG 5e-8	no
0.067	0.1865	6.181e-26	MTAG 5e-8	no
-0.0638	0.1707	1.745e-22	MTAG 5e-8	no
0.0387	0.2045	9.738e-10	MTAG 5e-8	no
0.0324	0.2498	4.488e-08	MTAG 5e-8	no
0.0302	0.2578	4.068e-08	MTAG 5e-8	no
0.1348	0.05141	9.88e-28	MTAG 5e-8	no
-0.0321	0.4162	2.273e-10	MTAG 5e-8	no
-0.0318	0.3701	4.239e-10	MTAG 5e-8	no
0.0606	0.1538	1.167e-18	MTAG 5e-8	no
-0.0354	0.389	1.764e-12	MTAG 5e-8	no
-0.0371	0.1549	4.347e-09	MTAG 5e-8	no
-0.0504	0.09809	1.256e-08	MTAG 5e-8	no
0.0623	0.1245	9.964e-19	MTAG 5e-8	no
-0.0455	0.1645	7.4e-12	MTAG 5e-8	no
0.0278	0.4967	8.631e-09	MTAG 5e-8	no
-0.0516	0.4533	1.246e-24	MTAG 5e-8	no
0.0332	0.2319	9.39e-09	MTAG 5e-8	no
0.0675	0.1453	2.479e-12	MTAG 5e-8	no
0.0633	0.1441	3.282e-09	MTAG 5e-8	no
0.0476	0.3169	5.296e-20	MTAG 5e-8	no
-0.0572	0.1944	1.63e-19	MTAG 5e-8	no
-0.0593	0.1805	3.534e-21	MTAG 5e-8	no
0.0456	0.2773	3.225e-17	MTAG 5e-8	no
0.044	0.4805	1.498e-19	MTAG 5e-8	no
0.0425	0.1369	1.187e-08	MTAG 5e-8	no
-0.0336	0.3346	2.519e-10	MTAG 5e-8	no
-0.0304	0.313	3.532e-08	MTAG 5e-8	no
0.0476	0.3352	6.021e-21	MTAG 5e-8	no
-0.0287	0.3963	2.118e-08	MTAG 5e-8	no
0.0362	0.3488	3.346e-12	MTAG 5e-8	no
-0.0708	0.0503	3.857e-10	MTAG 5e-8	no
0.0611	0.1538	6.22e-19	MTAG 5e-8	no
0.0452	0.1869	6.905e-12	MTAG 5e-8	no
0.0284	0.4878	4.543e-08	MTAG 5e-8	no
0.0397	0.2867	7.964e-14	MTAG 5e-8	no
0.0801	0.3477	5.497e-38	MTAG 5e-8	no
0.0454	0.1552	4.284e-12	MTAG 5e-8	no
-0.0552	0.3398	3.873e-23	MTAG 5e-8	no
-0.0751	0.1494	6.903e-11	MTAG 5e-8	no
-0.0305	0.406	8.549e-10	MTAG 5e-8	no
-0.054	0.2725	2.956e-22	MTAG 5e-8	no
0.0448	0.1815	1.076e-11	MTAG 5e-8	no
-0.0741	0.04265	4.074e-09	MTAG 5e-8	no
0.0362	0.225	1.907e-09	MTAG 5e-8	no
-0.1274	0.05912	2.046e-33	MTAG 5e-8	no
0.0416	0.1717	2.182e-10	MTAG 5e-8	no
-0.044	0.2788	1.355e-16	MTAG 5e-8	no
0.0383	0.3171	4.067e-13	MTAG 5e-8	no
0.0351	0.2113	8.024e-09	MTAG 5e-8	no
0.0955	0.03405	7.636e-10	MTAG 5e-8	no
0.0349	0.176	2.77e-08	MTAG 5e-8	no
0.0414	0.2873	5.612e-14	MTAG 5e-8	no
-0.0561	0.1917	5.038e-21	MTAG 5e-8	no
-0.039	0.2329	3.813e-11	MTAG 5e-8	no
0.0608	0.1538	7.945e-19	MTAG 5e-8	no
0.0415	0.1311	4.53e-08	MTAG 5e-8	no
0.0423	0.2712	4.105e-15	MTAG 5e-8	no
0.0592	0.1408	4.913e-15	MTAG 5e-8	no
0.029	0.3707	1.627e-08	MTAG 5e-8	no
0.0671	0.1054	3.872e-18	MTAG 5e-8	no
0.0418	0.2556	2.661e-14	MTAG 5e-8	no
-0.0585	0.1057	7.78e-13	MTAG 5e-8	no
-0.0303	0.4691	1.275e-09	MTAG 5e-8	no
-0.0613	0.1538	2.974e-19	MTAG 5e-8	no
0.039	0.2323	4.261e-09	MTAG 5e-8	no
-0.0558	0.1979	3.012e-20	MTAG 5e-8	no
-0.036	0.2198	4.092e-10	MTAG 5e-8	no
0.1112	0.1091	8.637e-26	MTAG 5e-8	no
0.0592	0.1537	5.831e-18	MTAG 5e-8	no
-0.0501	0.1038	2.67e-10	MTAG 5e-8	no
0.1061	0.04751	6.868e-21	MTAG 5e-8	no
0.0341	0.3775	3.758e-11	MTAG 5e-8	no
0.0285	0.499	8.931e-09	MTAG 5e-8	no
0.0514	0.4279	4.048e-25	MTAG 5e-8	no
-0.0293	0.2939	2.382e-08	MTAG 5e-8	no
-0.0579	0.1987	2.166e-20	MTAG 5e-8	no
0.0294	0.3408	2.301e-08	MTAG 5e-8	no
-0.0524	0.2615	1.253e-18	MTAG 5e-8	no
0.063	0.1011	1.265e-11	MTAG 5e-8	no
0.0361	0.3497	2.33e-12	MTAG 5e-8	no
-0.0349	0.3951	3.554e-12	MTAG 5e-8	no
-0.034	0.4833	2.37e-12	MTAG 5e-8	no
-0.0486	0.1757	2.239e-14	MTAG 5e-8	no
-0.0313	0.2502	3.629e-08	MTAG 5e-8	no
0.0665	0.123	1.631e-19	MTAG 5e-8	no
0.0606	0.1538	1.08e-18	MTAG 5e-8	no
-0.0517	0.3429	7.315e-23	MTAG 5e-8	no
-0.0395	0.3293	4.7e-14	MTAG 5e-8	no
0.0678	0.1451	2.395e-12	MTAG 5e-8	no
-0.0318	0.2968	1.561e-09	MTAG 5e-8	no
-0.0363	0.3323	3.999e-12	MTAG 5e-8	no
-0.0313	0.271	1.303e-08	MTAG 5e-8	no
0.0346	0.306	9.021e-11	MTAG 5e-8	no
0.0402	0.3952	2.3e-10	MTAG 5e-8	no
-0.0301	0.3041	1.002e-08	MTAG 5e-8	no
0.0593	0.2303	5.551e-24	MTAG 5e-8	no
0.0889	0.05721	5.775e-14	MTAG 5e-8	no
0.028	0.4377	3.12e-08	MTAG 5e-8	no
-0.0568	0.2271	5.665e-22	MTAG 5e-8	no
-0.0478	0.1685	5.063e-13	MTAG 5e-8	no
-0.0334	0.2732	4.657e-09	MTAG 5e-8	no
0.0601	0.06401	4.297e-10	MTAG 5e-8	no
0.2131	0.008818	6.056e-13	MTAG 5e-8	no
-0.0539	0.302	5.725e-25	MTAG 5e-8	no
0.0319	0.481	2.124e-10	MTAG 5e-8	no
-0.0374	0.2059	2.136e-10	MTAG 5e-8	no
-0.0588	0.3013	7.842e-24	MTAG 5e-8	no
0.1196	0.01917	1.277e-08	MTAG 5e-8	no
-0.0351	0.2195	3.866e-09	MTAG 5e-8	no
-0.0306	0.288	2.056e-08	MTAG 5e-8	no
-0.0337	0.3202	2.763e-09	MTAG 5e-8	no
-0.0422	0.1494	2.349e-08	MTAG 5e-8	no
0.0393	0.254	3.817e-11	MTAG 5e-8	no
-0.0297	0.2985	1.949e-08	MTAG 5e-8	no
-0.0599	0.253	1.321e-25	MTAG 5e-8	no
0.0572	0.1755	2.797e-17	MTAG 5e-8	no
0.052	0.111	1.351e-10	MTAG 5e-8	no
-0.0607	0.1537	9.02e-19	MTAG 5e-8	no
0.0698	0.07017	2.527e-12	MTAG 5e-8	no
0.0349	0.1705	2.479e-08	MTAG 5e-8	no
-0.0691	0.05042	7.158e-10	MTAG 5e-8	no
-0.0499	0.3442	9.608e-22	MTAG 5e-8	no
0.0683	0.1851	5.145e-09	MTAG 5e-8	no
-0.0726	0.1684	4.904e-12	MTAG 5e-8	no
0.0355	0.4958	3.181e-13	MTAG 5e-8	no
-0.0415	0.1031	3.111e-08	MTAG 5e-8	no
0.034	0.3303	3.684e-10	MTAG 5e-8	no
-0.0438	0.2517	2.434e-14	MTAG 5e-8	no
-0.0442	0.1808	1.955e-11	MTAG 5e-8	no
0.0369	0.1441	2.019e-08	MTAG 5e-8	no
-0.0455	0.4418	3.168e-18	MTAG 5e-8	no
0.0494	0.3874	2.125e-21	MTAG 5e-8	no
-0.0353	0.2137	1.137e-09	MTAG 5e-8	no
-0.0961	0.03045	2.158e-09	MTAG 5e-8	no
-0.0342	0.4303	1.098e-11	MTAG 5e-8	no
-0.0952	0.3503	5.104e-16	MTAG 5e-8	no
0.0427	0.3781	6.81e-17	MTAG 5e-8	no
-0.0372	0.194	1.574e-10	MTAG 5e-8	no
-0.0287	0.3521	7.859e-09	MTAG 5e-8	no
0.0605	0.1538	1.222e-18	MTAG 5e-8	no
0.0608	0.1538	7.815e-19	MTAG 5e-8	no
0.037	0.3635	3.693e-13	MTAG 5e-8	no
0.0429	0.4145	1.273e-16	MTAG 5e-8	no
-0.0287	0.3382	1.599e-08	MTAG 5e-8	no
0.045	0.3333	2.508e-16	MTAG 5e-8	no
-0.0617	0.1513	3.293e-19	MTAG 5e-8	no
-0.0398	0.3168	9.947e-15	MTAG 5e-8	no
0.0908	0.3608	6.69e-68	MTAG 5e-8	no
0.2845	0.007459	1.87e-09	MTAG 5e-8	no
0.0394	0.1574	7.947e-09	MTAG 5e-8	no
0.0491	0.0829	4.166e-08	MTAG 5e-8	no
0.1287	0.004838	3.288e-09	MTAG 5e-8	no
0.05	0.2773	1.656e-19	MTAG 5e-8	no
-0.0367	0.1943	3.951e-09	MTAG 5e-8	no
-0.0684	0.1247	1.135e-09	MTAG 5e-8	no
-0.0599	0.1536	2.644e-18	MTAG 5e-8	no
-0.0688	0.0678	9.55e-12	MTAG 5e-8	no
0.0485	0.1696	1.836e-15	MTAG 5e-8	no
-0.0294	0.2915	4.473e-08	MTAG 5e-8	no
-0.0429	0.469	3.801e-16	MTAG 5e-8	no
0.0352	0.2195	3.559e-09	MTAG 5e-8	no
-0.0611	0.1538	3.769e-19	MTAG 5e-8	no
0.0383	0.2113	4.022e-09	MTAG 5e-8	no
0.1164	0.03529	1.692e-12	MTAG 5e-8	no
0.0605	0.1253	5.019e-16	MTAG 5e-8	no
0.0358	0.2196	3.385e-10	MTAG 5e-8	no
-0.0653	0.4902	4.529e-11	MTAG 5e-8	no
-0.0527	0.1477	1.624e-10	MTAG 5e-8	no
0.0324	0.2537	7.355e-09	MTAG 5e-8	no
0.0463	0.1685	2.346e-12	MTAG 5e-8	no
-0.0411	0.1956	1.146e-09	MTAG 5e-8	no
-0.0695	0.06962	4.277e-13	MTAG 5e-8	no
-0.0269	0.4949	2.702e-08	MTAG 5e-8	no
-0.057	0.1774	1.39e-20	MTAG 5e-8	no
0.042	0.4151	4.147e-16	MTAG 5e-8	no
0.0582	0.2468	1.136e-14	MTAG 5e-8	no
-0.0678	0.1246	2.151e-09	MTAG 5e-8	no
0.0422	0.2078	8.885e-12	MTAG 5e-8	no
0.0434	0.2427	3.419e-13	MTAG 5e-8	no
-0.0906	0.03445	1.371e-09	MTAG 5e-8	no
-0.0712	0.1379	1.865e-12	MTAG 5e-8	no
0.0507	0.1101	6.506e-10	MTAG 5e-8	no
-0.0502	0.1389	8.908e-12	MTAG 5e-8	no
0.0404	0.3051	2.344e-14	MTAG 5e-8	no
0.086	0.05136	1.987e-14	MTAG 5e-8	no
0.0326	0.2705	1.256e-09	MTAG 5e-8	no
-0.0674	0.3128	2.648e-36	MTAG 5e-8	no
0.054	0.08548	2.864e-09	MTAG 5e-8	no
-0.0594	0.1931	4.59e-19	MTAG 5e-8	no
-0.0411	0.4374	2.84e-15	MTAG 5e-8	no
-0.0939	0.04043	2.931e-10	MTAG 5e-8	no
0.0571	0.4945	8.008e-31	MTAG 5e-8	no
-0.0328	0.2547	1.663e-08	MTAG 5e-8	no
0.041	0.1648	5.303e-09	MTAG 5e-8	no
-0.0531	0.1145	1.262e-12	MTAG 5e-8	no
-0.0512	0.1873	1.66e-16	MTAG 5e-8	no
-0.0983	0.009197	1.252e-08	MTAG 5e-8	no
-0.0402	0.2069	1.454e-10	MTAG 5e-8	no
0.0572	0.3926	6.133e-29	MTAG 5e-8	no
0.044	0.1352	6.809e-10	MTAG 5e-8	no
-0.0815	0.09336	7.872e-09	MTAG 5e-8	no
0.0601	0.1424	1.086e-15	MTAG 5e-8	no
-0.0611	0.08377	3.229e-10	MTAG 5e-8	no
0.035	0.246	2.03e-09	MTAG 5e-8	no
0.0365	0.2163	2.402e-09	MTAG 5e-8	no
0.0609	0.1561	3.735e-18	MTAG 5e-8	no
0.0777	0.09742	2.897e-19	MTAG 5e-8	no
-0.04	0.4845	3.443e-08	MTAG 5e-8	no
-0.0385	0.2262	1.307e-10	MTAG 5e-8	no
-0.0595	0.153	4.183e-18	MTAG 5e-8	no
0.0349	0.2208	3.286e-08	MTAG 5e-8	no
-0.0604	0.1537	1.319e-18	MTAG 5e-8	no
-0.0411	0.3097	4.182e-15	MTAG 5e-8	no
0.0681	0.1708	9.682e-22	MTAG 5e-8	no
-0.0981	0.0266	2.535e-08	MTAG 5e-8	no
-0.0286	0.4815	8.378e-09	MTAG 5e-8	no
0.0893	0.03818	8.047e-10	MTAG 5e-8	no
0.059	0.1539	6.476e-18	MTAG 5e-8	no
0.1005	0.03061	1.087e-09	MTAG 5e-8	no
-0.1182	0.3492	5.262e-79	MTAG 5e-8	no
0.0417	0.1136	1.24e-08	MTAG 5e-8	no
-0.0307	0.4302	3.224e-09	MTAG 5e-8	no
0.0691	0.207	2.513e-09	MTAG 5e-8	no
0.0305	0.4532	5.561e-10	MTAG 5e-8	no
0.0536	0.293	1.877e-23	MTAG 5e-8	no
-0.0591	0.1437	3.576e-16	MTAG 5e-8	no
0.0665	0.0435	2.851e-08	MTAG 5e-8	no
-0.0478	0.2165	2.587e-12	MTAG 5e-8	no
0.0363	0.2585	2.102e-10	MTAG 5e-8	no
-0.0375	0.1351	4.018e-08	MTAG 5e-8	no
-0.0399	0.3987	1.365e-15	MTAG 5e-8	no
0.0284	0.4729	8.126e-09	MTAG 5e-8	no
-0.0559	0.4036	4.049e-08	MTAG 5e-8	no
0.0432	0.1919	4.412e-12	MTAG 5e-8	no
0.161	0.0117	3.686e-10	MTAG 5e-8	no
0.0444	0.3424	5.122e-17	MTAG 5e-8	no
-0.0306	0.4849	1.637e-09	MTAG 5e-8	no
-0.0501	0.2385	3.372e-17	MTAG 5e-8	no
0.0553	0.2275	7.523e-21	MTAG 5e-8	no
